Day,Month,Year,gglAddress,gglCountry,Type   ,Sub Type   ,TotAffected   ,DisasterID
16,5,1967,"Naypyitaw, Republic of the Union of Myanmar",Republic of the Union of Myanmar,Storm ,Tropical cyclone ,130200,EmDat:1967-0036
23,10,1965,"Naypyitaw, Republic of the Union of Myanmar",Republic of the Union of Myanmar,Storm ,Tropical cyclone ,500000,EmDat:1965-0060
25,5,1963,"Naypyitaw, Republic of the Union of Myanmar",Republic of the Union of Myanmar,Storm ,Tropical cyclone ,200,EmDat:1963-0012
21,4,1936,"Naypyitaw, Republic of the Union of Myanmar",Republic of the Union of Myanmar,Storm ,Tropical cyclone ,150000,EmDat:1936-0004
19,5,1926,"Naypyitaw, Republic of the Union of Myanmar",Republic of the Union of Myanmar,Storm ,Tropical cyclone ,40000,EmDat:1926-0005
7,5,1923,"Naypyitaw, Republic of the Union of Myanmar",Republic of the Union of Myanmar,Storm ,Tropical cyclone ,,EmDat:1923-0004
4,5,1902,"Naypyitaw, Republic of the Union of Myanmar",Republic of the Union of Myanmar,Storm ,Tropical cyclone ,,EmDat:1902-0005
6,10,2010,"Naypyitaw, Republic of the Union of Myanmar",Republic of the Union of Myanmar,Transport accident ,Water ,,EmDat:2010-0535
15,11,2009,"Naypyitaw, Republic of the Union of Myanmar",Republic of the Union of Myanmar,Transport accident ,Water ,,EmDat:2009-0652
1,7,2008,"Naypyitaw, Republic of the Union of Myanmar",Republic of the Union of Myanmar,Transport accident ,Water ,44,EmDat:2008-0270
13,11,2007,"Naypyitaw, Republic of the Union of Myanmar",Republic of the Union of Myanmar,Transport accident ,Water ,,EmDat:2007-0705
24,3,2007,"Naypyitaw, Republic of the Union of Myanmar",Republic of the Union of Myanmar,Transport Accident ,Water ,,EmDat:2007-0102
20,2,2001,"Naypyitaw, Republic of the Union of Myanmar",Republic of the Union of Myanmar,Transport Accident ,Air ,13,EmDat:2001-0105
27,1,1998,"Naypyitaw, Republic of the Union of Myanmar",Republic of the Union of Myanmar,Transport Accident ,Air ,20,EmDat:1998-0047
15,3,1997,"Naypyitaw, Republic of the Union of Myanmar",Republic of the Union of Myanmar,Transport Accident ,Water ,,EmDat:1997-0381
30,12,1994,"Naypyitaw, Republic of the Union of Myanmar",Republic of the Union of Myanmar,Transport Accident ,Rail ,53,EmDat:1994-0656
15,5,1994,"Naypyitaw, Republic of the Union of Myanmar",Republic of the Union of Myanmar,Transport Accident ,Rail ,38,EmDat:1994-0123
23,5,1993,"Naypyitaw, Republic of the Union of Myanmar",Republic of the Union of Myanmar,Transport Accident ,Water ,,EmDat:1993-0397
6,4,1990,"Naypyitaw, Republic of the Union of Myanmar",Republic of the Union of Myanmar,Transport Accident ,Water ,,EmDat:1990-0015
3,2,1989,"Naypyitaw, Republic of the Union of Myanmar",Republic of the Union of Myanmar,Transport Accident ,Air ,,EmDat:1989-0299
0,10,1989,"Naypyitaw, Republic of the Union of Myanmar",Republic of the Union of Myanmar,Transport Accident ,Water ,,EmDat:1989-0221
19,2,1988,"Naypyitaw, Republic of the Union of Myanmar",Republic of the Union of Myanmar,Transport Accident ,Water ,,EmDat:1988-0090
17,5,1987,"Naypyitaw, Republic of the Union of Myanmar",Republic of the Union of Myanmar,Transport Accident ,Water ,,EmDat:1987-0443
29,11,1987,"Naypyitaw, Republic of the Union of Myanmar",Republic of the Union of Myanmar,Transport Accident ,Air ,,EmDat:1987-0434
11,10,1987,"Naypyitaw, Republic of the Union of Myanmar",Republic of the Union of Myanmar,Transport Accident ,Air ,,EmDat:1987-0429
21,6,1987,"Naypyitaw, Republic of the Union of Myanmar",Republic of the Union of Myanmar,Transport Accident ,Air ,,EmDat:1987-0424
0,5,1987,"Naypyitaw, Republic of the Union of Myanmar",Republic of the Union of Myanmar,Transport Accident ,Water ,,EmDat:1987-0235
4,10,1987,"Naypyitaw, Republic of the Union of Myanmar",Republic of the Union of Myanmar,Transport Accident ,Water ,,EmDat:1987-0188
13,10,1986,"Naypyitaw, Republic of the Union of Myanmar",Republic of the Union of Myanmar,Transport Accident ,Rail ,,EmDat:1986-0353
11,4,1982,"Naypyitaw, Republic of the Union of Myanmar",Republic of the Union of Myanmar,Transport Accident ,Water ,,EmDat:1982-0048
28,3,1982,"Naypyitaw, Republic of the Union of Myanmar",Republic of the Union of Myanmar,Transport Accident ,Water ,,EmDat:1982-0041
11,4,1981,"Naypyitaw, Republic of the Union of Myanmar",Republic of the Union of Myanmar,Wildfire ,Forest fire ,48588,EmDat:1981-0045
0,2,1979,"Naypyitaw, Republic of the Union of Myanmar",Republic of the Union of Myanmar,Wildfire ,Forest fire ,30000,EmDat:1979-0023
0,7,2002,"Windhoek, Namibia",Namibia,Drought ,Drought ,345000,EmDat:2002-9022
0,1,2001,"Windhoek, Namibia",Namibia,Drought ,Drought ,,EmDat:2001-9854
0,12,1998,"Windhoek, Namibia",Namibia,Drought ,Drought ,25000,EmDat:1998-9028
0,0,1995,"Windhoek, Namibia",Namibia,Drought ,Drought ,163200,EmDat:1995-9269
0,0,1991,"Windhoek, Namibia",Namibia,Drought ,Drought ,250000,EmDat:1990-9604
0,4,1982,"Windhoek, Namibia",Namibia,Drought ,Drought ,,EmDat:1981-9309
22,10,2008,"Windhoek, Namibia",Namibia,Epidemic ,Bacterial Infectious Diseases ,203,EmDat:2008-0543
0,2,2007,"Windhoek, Namibia",Namibia,Epidemic ,Bacterial Infectious Diseases ,250,EmDat:2007-0076
7,5,2006,"Windhoek, Namibia",Namibia,Epidemic ,Viral Infectious Diseases ,47,EmDat:2006-0321
0,1,2001,"Windhoek, Namibia",Namibia,Epidemic ,Parasitic Infectious Diseases ,12098,EmDat:2001-0183
0,9,2000,"Windhoek, Namibia",Namibia,Epidemic ,Bacterial Infectious Diseases ,58,EmDat:2000-0758
0,5,1988,"Windhoek, Namibia",Namibia,Epidemic ,Parasitic Infectious Diseases ,,EmDat:1988-0192
10,1,2013,"Windhoek, Namibia",Namibia,Flood ,General Flood ,14500,EmDat:2013-0011
24,1,2012,"Windhoek, Namibia",Namibia,Flood ,General Flood ,650,EmDat:2012-0023
1,3,2011,"Windhoek, Namibia",Namibia,Flood ,General Flood ,500000,EmDat:2011-0081
24,3,2010,"Windhoek, Namibia",Namibia,Flood ,General Flood ,110000,EmDat:2010-0128
1,3,2009,"Windhoek, Namibia",Namibia,Flood ,General Flood ,350000,EmDat:2009-0092
30,1,2008,"Windhoek, Namibia",Namibia,Flood ,General Flood ,65000,EmDat:2008-0060
10,1,2007,"Windhoek, Namibia",Namibia,Flood ,General flood ,15000,EmDat:2007-0075
24,2,2006,"Windhoek, Namibia",Namibia,Flood ,General flood ,2100,EmDat:2006-0108
0,1,2006,"Windhoek, Namibia",Namibia,Flood ,General flood ,200,EmDat:2006-0024
1,2,2004,"Windhoek, Namibia",Namibia,Flood ,General flood ,20000,EmDat:2004-0159
0,3,2004,"Windhoek, Namibia",Namibia,Flood ,General flood ,5000,EmDat:2004-0149
12,5,2003,"Windhoek, Namibia",Namibia,Flood ,Flash flood ,12000,EmDat:2003-0220
0,2,2000,"Windhoek, Namibia",Namibia,Flood ,  ,5000,EmDat:2000-0079
7,6,2002,"Windhoek, Namibia",Namibia,Transport Accident ,Water ,9,EmDat:2002-0347
1,3,1991,"Windhoek, Namibia",Namibia,Transport Accident ,Road ,,EmDat:1991-0638
0,0,2009,"Kathmandu 44600, Nepal",Nepal,Drought ,Drought ,303000,EmDat:2009-9660
0,7,2006,"Kathmandu 44600, Nepal",Nepal,Drought ,Drought ,200000,EmDat:2006-9723
0,0,1979,"Kathmandu 44600, Nepal",Nepal,Drought ,Drought ,3500000,EmDat:1979-9131
0,0,1972,"Kathmandu 44600, Nepal",Nepal,Drought ,Drought ,900000,EmDat:1972-9075
0,0,1967,"Kathmandu 44600, Nepal",Nepal,Drought ,Drought ,,EmDat:1967-9006
0,5,1964,"Kathmandu 44600, Nepal",Nepal,Drought ,Drought ,,EmDat:1964-9007
18,9,2011,"Kathmandu 44600, Nepal",Nepal,Earthquake (seismic activity) ,Earthquake (ground shaking) ,167949,EmDat:2011-0351
20,10,1993,"Kathmandu 44600, Nepal",Nepal,Earthquake (seismic activity) ,Earthquake (ground shaking) ,285,EmDat:1993-0580
20,8,1988,"Kathmandu 44600, Nepal",Nepal,Earthquake (seismic activity) ,Earthquake (ground shaking) ,301016,EmDat:1988-0383
29,7,1980,"Kathmandu 44600, Nepal",Nepal,Earthquake (seismic activity) ,Earthquake (ground shaking) ,240600,EmDat:1980-0071
27,6,1966,"Kathmandu 44600, Nepal",Nepal,Earthquake (seismic activity) ,Earthquake (ground shaking) ,20100,EmDat:1966-0051
15,1,1934,"Kathmandu 44600, Nepal",Nepal,Earthquake (seismic activity) ,Earthquake (ground shaking) ,,EmDat:1934-0001
28,7,2010,"Kathmandu 44600, Nepal",Nepal,Epidemic ,Bacterial Infectious Diseases ,1400,EmDat:2010-0434
0,4,2010,"Kathmandu 44600, Nepal",Nepal,Epidemic ,Bacterial Infectious Diseases ,3972,EmDat:2010-0207
1,5,2009,"Kathmandu 44600, Nepal",Nepal,Epidemic ,Bacterial Infectious Diseases ,58874,EmDat:2009-0259
27,9,2002,"Kathmandu 44600, Nepal",Nepal,Epidemic ,  ,,EmDat:2002-0634
0,6,2001,"Kathmandu 44600, Nepal",Nepal,Epidemic ,  ,242,EmDat:2001-0283
0,1,2001,"Kathmandu 44600, Nepal",Nepal,Epidemic ,Viral Infectious Diseases ,,EmDat:2001-0024
0,5,2000,"Kathmandu 44600, Nepal",Nepal,Epidemic ,Viral Infectious Diseases ,,EmDat:2000-0858
0,7,2000,"Kathmandu 44600, Nepal",Nepal,Epidemic ,Viral Infectious Diseases ,592,EmDat:2000-0567
18,7,1999,"Kathmandu 44600, Nepal",Nepal,Epidemic ,Viral Infectious Diseases ,944,EmDat:1999-0493
0,1,1998,"Kathmandu 44600, Nepal",Nepal,Epidemic ,Viral Infectious Diseases ,300,EmDat:1998-0270
0,3,1998,"Kathmandu 44600, Nepal",Nepal,Epidemic ,Viral Infectious Diseases ,,EmDat:1998-0149
15,4,1997,"Kathmandu 44600, Nepal",Nepal,Epidemic ,Viral Infectious Diseases ,1364,EmDat:1997-0508
0,9,1996,"Kathmandu 44600, Nepal",Nepal,Epidemic ,Viral Infectious Diseases ,697,EmDat:1996-0217
0,0,1995,"Kathmandu 44600, Nepal",Nepal,Epidemic ,Viral Infectious Diseases ,772,EmDat:1995-0458
0,4,1992,"Kathmandu 44600, Nepal",Nepal,Epidemic ,  ,50000,EmDat:1992-0257
15,6,1991,"Kathmandu 44600, Nepal",Nepal,Epidemic ,Bacterial Infectious Diseases ,45341,EmDat:1991-0670
0,8,1990,"Kathmandu 44600, Nepal",Nepal,Epidemic ,Bacterial Infectious Diseases ,3800,EmDat:1990-0086
0,0,1982,"Kathmandu 44600, Nepal",Nepal,Epidemic ,Bacterial Infectious Diseases ,1475,EmDat:1982-0407
24,9,1967,"Kathmandu 44600, Nepal",Nepal,Epidemic ,Bacterial Infectious Diseases ,24,EmDat:1967-0061
0,11,1963,"Kathmandu 44600, Nepal",Nepal,Epidemic ,Viral Infectious Diseases ,5000,EmDat:1963-0033
1,1,2013,"Kathmandu 44600, Nepal",Nepal,Extreme temperature ,Cold wave ,,EmDat:2012-0509
11,1,2011,"Kathmandu 44600, Nepal",Nepal,Extreme temperature ,Cold wave ,,EmDat:2011-0641
0,12,2011,"Kathmandu 44600, Nepal",Nepal,Extreme temperature ,Cold wave ,25000,EmDat:2011-0627
0,12,2009,"Kathmandu 44600, Nepal",Nepal,Extreme temperature ,Cold wave ,,EmDat:2009-0595
15,12,2003,"Kathmandu 44600, Nepal",Nepal,Extreme temperature ,Cold wave ,,EmDat:2003-0636
0,12,2002,"Kathmandu 44600, Nepal",Nepal,Extreme temperature ,Cold wave ,200,EmDat:2002-0831
0,4,1987,"Kathmandu 44600, Nepal",Nepal,Extreme temperature ,Heat wave ,10,EmDat:1987-0298
5,5,2012,"Kathmandu 44600, Nepal",Nepal,Flood ,General Flood ,5,EmDat:2012-0186
0,6,2011,"Kathmandu 44600, Nepal",Nepal,Flood ,General Flood ,1858,EmDat:2011-0317
2,7,2011,"Kathmandu 44600, Nepal",Nepal,Flood ,General Flood ,,EmDat:2011-0215
21,8,2010,"Kathmandu 44600, Nepal",Nepal,Flood ,General Flood ,8000,EmDat:2010-0452
25,7,2010,"Kathmandu 44600, Nepal",Nepal,Flood ,General Flood ,,EmDat:2010-0333
26,7,2009,"Kathmandu 44600, Nepal",Nepal,Flood ,General Flood ,,EmDat:2009-0608
4,10,2009,"Kathmandu 44600, Nepal",Nepal,Flood ,General Flood ,257786,EmDat:2009-0434
22,9,2008,"Kathmandu 44600, Nepal",Nepal,Flood ,General Flood ,180003,EmDat:2008-0431
0,7,2008,"Kathmandu 44600, Nepal",Nepal,Flood ,General Flood ,70000,EmDat:2008-0271
23,7,2007,"Kathmandu 44600, Nepal",Nepal,Flood ,General flood ,640706,EmDat:2007-0307
24,6,2006,"Kathmandu 44600, Nepal",Nepal,Flood ,General flood ,,EmDat:2006-0342
24,9,2005,"Kathmandu 44600, Nepal",Nepal,Flood ,General flood ,1600,EmDat:2005-0556
7,7,2005,"Kathmandu 44600, Nepal",Nepal,Flood ,General flood ,30000,EmDat:2005-0375
5,7,2004,"Kathmandu 44600, Nepal",Nepal,Flood ,General flood ,800015,EmDat:2004-0298
3,7,2003,"Kathmandu 44600, Nepal",Nepal,Flood ,General flood ,59254,EmDat:2003-0341
0,6,2000,"Kathmandu 44600, Nepal",Nepal,Flood ,  ,50070,EmDat:2000-0476
0,6,1999,"Kathmandu 44600, Nepal",Nepal,Flood ,General flood ,18068,EmDat:1999-0220
28,8,1998,"Kathmandu 44600, Nepal",Nepal,Flood ,General flood ,,EmDat:1998-0282
4,7,1998,"Kathmandu 44600, Nepal",Nepal,Flood ,  ,70000,EmDat:1998-0221
6,9,1996,"Kathmandu 44600, Nepal",Nepal,Flood ,General flood ,1000,EmDat:1996-0469
12,7,1996,"Kathmandu 44600, Nepal",Nepal,Flood ,Flash flood ,151382,EmDat:1996-0107
19,6,1995,"Kathmandu 44600, Nepal",Nepal,Flood ,General flood ,13000,EmDat:1995-0105
23,8,1993,"Kathmandu 44600, Nepal",Nepal,Flood ,Flash flood ,553268,EmDat:1993-0052
0,3,1991,"Kathmandu 44600, Nepal",Nepal,Flood ,  ,482,EmDat:1991-0703
27,8,1990,"Kathmandu 44600, Nepal",Nepal,Flood ,General flood ,2500,EmDat:1990-0399
0,7,1988,"Kathmandu 44600, Nepal",Nepal,Flood ,General flood ,,EmDat:1988-0286
0,8,1987,"Kathmandu 44600, Nepal",Nepal,Flood ,  ,351000,EmDat:1987-0320
6,4,1986,"Kathmandu 44600, Nepal",Nepal,Flood ,  ,,EmDat:1986-0224
0,7,1986,"Kathmandu 44600, Nepal",Nepal,Flood ,  ,,EmDat:1986-0212
0,8,1985,"Kathmandu 44600, Nepal",Nepal,Flood ,  ,62557,EmDat:1985-0092
0,9,1984,"Kathmandu 44600, Nepal",Nepal,Flood ,  ,,EmDat:1984-0075
0,9,1983,"Kathmandu 44600, Nepal",Nepal,Flood ,  ,200050,EmDat:1983-0114
3,7,1982,"Kathmandu 44600, Nepal",Nepal,Flood ,  ,,EmDat:1982-0354
29,9,1981,"Kathmandu 44600, Nepal",Nepal,Flood ,Flash flood ,10000,EmDat:1981-0085
13,7,1981,"Kathmandu 44600, Nepal",Nepal,Flood ,Flash flood ,,EmDat:1981-0065
0,7,1978,"Kathmandu 44600, Nepal",Nepal,Flood ,  ,27748,EmDat:1978-0085
15,8,1970,"Kathmandu 44600, Nepal",Nepal,Flood ,  ,20000,EmDat:1970-0040
4,10,1968,"Kathmandu 44600, Nepal",Nepal,Flood ,General flood ,1000,EmDat:1968-0075
0,8,1954,"Kathmandu 44600, Nepal",Nepal,Flood ,  ,,EmDat:1954-0050
10,8,1963,"Kathmandu 44600, Nepal",Nepal,Mass movement dry ,Landslide ,,EmDat:1963-0018
23,9,2012,"Kathmandu 44600, Nepal",Nepal,Mass Movement Wet ,Avalanche ,,EmDat:2012-0589
20,7,2011,"Kathmandu 44600, Nepal",Nepal,Mass Movement Wet ,Landslide ,,EmDat:2011-0543
15,7,2011,"Kathmandu 44600, Nepal",Nepal,Mass Movement Wet ,Landslide ,,EmDat:2011-0510
28,7,2009,"Kathmandu 44600, Nepal",Nepal,Mass Movement Wet ,Landslide ,,EmDat:2009-0305
26,8,2006,"Kathmandu 44600, Nepal",Nepal,Mass movement wet ,Landslide ,80000,EmDat:2006-0473
3,8,2006,"Kathmandu 44600, Nepal",Nepal,Mass movement wet ,Landslide ,,EmDat:2006-0409
15,7,2002,"Kathmandu 44600, Nepal",Nepal,Mass movement wet ,Landslide ,265865,EmDat:2002-0428
0,6,2001,"Kathmandu 44600, Nepal",Nepal,Mass movement wet ,Landslide ,21019,EmDat:2001-0298
10,8,1997,"Kathmandu 44600, Nepal",Nepal,Mass movement wet ,Landslide ,,EmDat:1997-0171
11,11,1995,"Kathmandu 44600, Nepal",Nepal,Mass movement wet ,Avalanche ,,EmDat:1995-0278
10,6,1995,"Kathmandu 44600, Nepal",Nepal,Mass movement wet ,Landslide ,534,EmDat:1995-0104
8,7,1993,"Kathmandu 44600, Nepal",Nepal,Mass movement wet ,Landslide ,200,EmDat:1993-0186
12,9,1989,"Kathmandu 44600, Nepal",Nepal,Mass movement wet ,Landslide ,,EmDat:1989-0463
20,9,1988,"Kathmandu 44600, Nepal",Nepal,Mass movement wet ,Debris flow ,,EmDat:1988-0381
0,0,1983,"Kathmandu 44600, Nepal",Nepal,Mass movement wet ,Landslide ,,EmDat:1983-0526
4,6,1976,"Kathmandu 44600, Nepal",Nepal,Mass movement wet ,Landslide ,,EmDat:1976-0040
0,8,1975,"Kathmandu 44600, Nepal",Nepal,Mass movement wet ,Landslide ,75000,EmDat:1975-0044
7,8,1972,"Kathmandu 44600, Nepal",Nepal,Mass movement wet ,Landslide ,,EmDat:1972-0047
27,9,1970,"Kathmandu 44600, Nepal",Nepal,Mass movement wet ,Landslide ,,EmDat:1970-0052
15,5,2012,"Kathmandu 44600, Nepal",Nepal,Miscellaneous accident ,Fire ,2067,EmDat:2012-0149
22,10,2011,"Kathmandu 44600, Nepal",Nepal,Miscellaneous accident ,Collapse ,4,EmDat:2011-0399
30,9,2009,"Kathmandu 44600, Nepal",Nepal,Miscellaneous accident ,Collapse ,60,EmDat:2009-0424
25,12,2007,"Kathmandu 44600, Nepal",Nepal,Miscellaneous accident ,Collapse ,35,EmDat:2007-0623
0,3,1991,"Kathmandu 44600, Nepal",Nepal,Miscellaneous accident ,Fire ,277,EmDat:1991-0705
0,3,1988,"Kathmandu 44600, Nepal",Nepal,Miscellaneous accident ,Other ,,EmDat:1988-0500
12,5,1996,"Kathmandu 44600, Nepal",Nepal,Storm ,  ,19,EmDat:1996-0089
0,3,1991,"Kathmandu 44600, Nepal",Nepal,Storm ,  ,165,EmDat:1991-0704
12,3,1988,"Kathmandu 44600, Nepal",Nepal,Storm ,Local storm ,,EmDat:1988-0119
0,0,1987,"Kathmandu 44600, Nepal",Nepal,Storm ,Local storm ,,EmDat:1987-0299
30,5,1986,"Kathmandu 44600, Nepal",Nepal,Storm ,  ,,EmDat:1986-0211
20,3,1986,"Kathmandu 44600, Nepal",Nepal,Storm ,  ,,EmDat:1986-0210
3,3,2013,"Kathmandu 44600, Nepal",Nepal,Transport accident ,Road ,25,EmDat:2013-0102
28,9,2012,"Kathmandu 44600, Nepal",Nepal,Transport accident ,Air ,,EmDat:2012-0447
15,7,2012,"Kathmandu 44600, Nepal",Nepal,Transport accident ,Road ,,EmDat:2012-0208
25,9,2011,"Kathmandu 44600, Nepal",Nepal,Transport accident ,Air ,,EmDat:2011-0451
13,10,2011,"Kathmandu 44600, Nepal",Nepal,Transport accident ,Road ,,EmDat:2011-0382
16,8,2011,"Kathmandu 44600, Nepal",Nepal,Transport accident ,Water ,,EmDat:2011-0318
15,12,2010,"Kathmandu 44600, Nepal",Nepal,Transport accident ,Air ,,EmDat:2010-0643
6,9,2010,"Kathmandu 44600, Nepal",Nepal,Transport accident ,Road ,,EmDat:2010-0458
24,8,2010,"Kathmandu 44600, Nepal",Nepal,Transport accident ,Air ,,EmDat:2010-0419
10,9,2009,"Kathmandu 44600, Nepal",Nepal,Transport accident ,Road ,,EmDat:2009-0390
4,1,2009,"Kathmandu 44600, Nepal",Nepal,Transport accident ,Water ,17,EmDat:2009-0008
8,10,2008,"Kathmandu 44600, Nepal",Nepal,Transport accident ,Air ,1,EmDat:2008-0479
20,5,2008,"Kathmandu 44600, Nepal",Nepal,Transport accident ,Road ,34,EmDat:2008-0199
3,3,2008,"Kathmandu 44600, Nepal",Nepal,Transport accident ,Air ,,EmDat:2008-0078
5,9,2007,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Water ,,EmDat:2007-0480
20,8,2007,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Road ,,EmDat:2007-0382
28,10,2006,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Road ,43,EmDat:2006-0577
23,9,2006,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Air ,,EmDat:2006-0525
9,5,2006,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Road ,9,EmDat:2006-0246
7,3,2006,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Road ,,EmDat:2006-0130
16,10,2005,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Water ,,EmDat:2005-0806
6,6,2005,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Road ,70,EmDat:2005-0778
30,11,2005,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Road ,15,EmDat:2005-0661
23,11,2005,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Road ,12,EmDat:2005-0645
21,8,2005,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Road ,30,EmDat:2005-0449
14,7,2005,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Water ,,EmDat:2005-0388
21,1,2005,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Road ,17,EmDat:2005-0037
13,9,2004,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Road ,17,EmDat:2004-0471
16,8,2004,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Road ,,EmDat:2004-0422
16,6,2004,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Road ,21,EmDat:2004-0263
1,5,2004,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Road ,33,EmDat:2004-0189
26,1,2003,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Road ,25,EmDat:2003-0807
16,10,2003,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Road ,,EmDat:2003-0504
15,9,2003,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Road ,19,EmDat:2003-0465
22,8,2002,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Road ,,EmDat:2002-0542
22,8,2002,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Air ,,EmDat:2002-0541
19,2,2002,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Road ,7,EmDat:2002-0109
25,10,2001,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Road ,7,EmDat:2001-0593
8,10,2000,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Road ,,EmDat:2000-0655
27,7,2000,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Air ,,EmDat:2000-0504
24,12,1999,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Air ,,EmDat:1999-0600
5,9,1999,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Air ,,EmDat:1999-0331
9,5,1999,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Road ,36,EmDat:1999-0155
22,8,1998,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Road ,24,EmDat:1998-0533
15,12,1998,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Road ,48,EmDat:1998-0426
20,11,1995,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Road ,26,EmDat:1995-0369
4,2,1995,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Road ,12,EmDat:1995-0368
27,9,1992,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Road ,,EmDat:1992-0415
10,10,1992,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Road ,81,EmDat:1992-0414
28,9,1992,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Air ,,EmDat:1992-0259
31,7,1992,"Kathmandu 44600, Nepal",Nepal,Transport Accident ,Air ,,EmDat:1992-0258
